"TOA5","CR5000","CR5000","","2.5","CPU:27Oct2015.cr5","41269","onemin"
"TIMESTAMP","RECORD","Rn_nr01_Avg","albedo_Avg","Rs_downwell_Avg","Rs_upwell_Avg","Rl_downwell_Avg","Rl_upwell_Avg","T_nr01_Avg","Rl_down_meas_Avg","Rl_up_meas_Avg","Rain_1_mm_Tot","Rain_2_mm_Tot"
"TS","RN","W/m^2","unitless","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2","W/m^2","mm","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Tot"
"2015-10-29 03:15:00",1974,0.04239748,"INF",0.008784199,0.5691447,419.1485,418.5458,293.2483,-0.1516674,-0.7544254,0,0
"2015-10-29 03:16:00",1975,-0.2140096,"INF",0.02157622,0.753142,419.0701,418.5525,293.2444,-0.2081742,-0.7257304,0,0
"2015-10-29 03:17:00",1976,-0.2402246,"INF",0.1943556,0.8690218,419.0641,418.6297,293.2454,-0.219526,-0.6539677,0,0
"2015-10-29 03:18:00",1977,-0.3584195,3.36162,0.3406153,1.127507,419.1145,418.6861,293.2472,-0.1794011,-0.6078736,0,0
"2015-10-29 03:19:00",1978,-0.3506978,2.596644,0.5015659,1.297011,419.1515,418.7067,293.2487,-0.1513604,-0.5961077,0,0
"2015-10-29 03:20:00",1979,-0.1623348,"INF",0.2504656,1.222352,419.1628,418.3532,293.2425,-0.103995,-0.9135464,0,0
"2015-10-29 03:21:00",1980,0.1017687,"INF",-0.01479613,0.9199587,419.1203,418.0838,293.2302,-0.07626301,-1.112787,0,0
"2015-10-29 03:22:00",1981,-0.002514959,"INF",0.1141936,0.8964571,419.0301,418.2503,293.2263,-0.1445497,-0.9242982,0,0
"2015-10-29 03:23:00",1982,-0.1588164,2.451893,0.4779795,1.164686,419.0213,418.4934,293.2341,-0.1974963,-0.7253861,0,0
"2015-10-29 03:24:00",1983,-0.03092445,2.745408,0.4211346,1.144737,419.0963,418.4036,293.2392,-0.1518497,-0.8445281,0,0
"2015-10-29 03:25:00",1984,0.07119938,2.398237,0.4547065,1.08369,419.0981,418.398,293.2427,-0.1698897,-0.8700724,0,0
"2015-10-29 03:26:00",1985,-0.06606967,2.729991,0.4536017,1.212266,419.0804,418.3878,293.2449,-0.2003202,-0.8929145,0,0
"2015-10-29 03:27:00",1986,0.02604713,3.530363,0.3320938,1.158413,419.1134,418.2611,293.2435,-0.159152,-1.011518,0,0
"2015-10-29 03:28:00",1987,-0.280028,4.150705,0.313156,1.283161,419.0734,418.3834,293.2443,-0.2038788,-0.8938558,0,0
"2015-10-29 03:29:00",1988,-0.4335629,5.290858,0.2580471,1.334285,419.0754,418.4327,293.2445,-0.2032045,-0.8458794,0,0
"2015-10-29 03:30:00",1989,-0.5896962,9.746408,0.1591841,1.462587,419.1252,418.4115,293.2408,-0.1319729,-0.84568,0,0
"2015-10-29 03:31:00",1990,-0.9379113,8.106532,0.23026,1.687455,419.0687,418.5494,293.243,-0.2008745,-0.7201581,0,0
"2015-10-29 03:32:00",1991,-0.8442168,5.953168,0.2988947,1.689039,419.0845,418.5386,293.2449,-0.1963326,-0.7422602,0,0
"2015-10-29 03:33:00",1992,-0.9758265,4.254968,0.442779,1.866426,419.1333,418.6855,293.2506,-0.1801344,-0.627955,0,0
"2015-10-29 03:34:00",1993,-0.5695838,7.134907,0.2463931,1.624021,419.2037,418.3957,293.2472,-0.09019129,-0.8982354,0,0
"2015-10-29 03:35:00",1994,-0.331536,"INF",0.09559041,1.327824,419.1528,418.2521,293.2401,-0.1007434,-1.001441,0,0
"2015-10-29 03:36:00",1995,-0.4179335,9.98767,0.1449552,1.363642,419.1057,418.305,293.2399,-0.1463905,-0.9471442,0,0
"2015-10-29 03:37:00",1996,-0.1501087,7.691754,0.2048402,1.222769,419.127,418.2592,293.2398,-0.1246092,-0.9924296,0,0
"2015-10-29 03:38:00",1997,-0.2587171,4.078984,0.3597481,1.42154,419.1375,418.3344,293.2407,-0.1192718,-0.9223462,0,0
"2015-10-29 03:39:00",1998,-0.1728656,5.489636,0.2407122,1.282417,419.1299,418.2611,293.2374,-0.1077375,-0.9765764,0,0
"2015-10-29 03:40:00",1999,-0.04989643,5.456911,0.2240472,1.160587,419.1282,418.2416,293.2369,-0.1069406,-0.9935839,0,0
"2015-10-29 03:41:00",2000,-0.1387521,3.843075,0.3371744,1.266881,419.0904,418.2995,293.2398,-0.1612398,-0.9521945,0,0
"2015-10-29 03:42:00",2001,-0.3020216,2.862291,0.5394397,1.527582,419.1246,418.4384,293.2479,-0.1732637,-0.8593848,0,0
"2015-10-29 03:43:00",2002,-0.1893762,4.36807,0.3248477,1.386368,419.1544,418.2822,293.2452,-0.1282917,-1.000436,0,0
"2015-10-29 03:44:00",2003,-0.237249,3.811845,0.3578463,1.347458,419.1532,418.4008,293.2482,-0.1462683,-0.8986304,0,0
"2015-10-29 03:45:00",2004,-0.2071522,3.810298,0.3694992,1.391428,419.1404,418.3256,293.2487,-0.1624643,-0.9772413,0,0
"2015-10-29 03:46:00",2005,-0.1365664,4.491642,0.292713,1.296428,419.1588,418.2917,293.2487,-0.1436895,-1.010838,0,0
"2015-10-29 03:47:00",2006,-0.04805652,4.807763,0.2542726,1.188163,419.158,418.2721,293.2479,-0.1401324,-1.025966,0,0
"2015-10-29 03:48:00",2007,-0.1099493,3.838275,0.3251491,1.236807,419.1241,418.3224,293.2509,-0.1909347,-0.9926435,0,0
"2015-10-29 03:49:00",2008,0.03776373,3.335022,0.3706377,1.214435,419.1564,418.2749,293.2552,-0.1834484,-1.06501,0,0
"2015-10-29 03:50:00",2009,0.08065554,3.086733,0.4058377,1.245948,419.1949,418.2741,293.2592,-0.1676178,-1.088384,0,0
"2015-10-29 03:51:00",2010,0.1953263,3.722922,0.3207075,1.167903,419.2447,418.2021,293.2632,-0.140563,-1.183085,0,0
"2015-10-29 03:52:00",2011,0.3428108,4.431895,0.2311952,0.9795722,419.2415,418.1503,293.2615,-0.1343662,-1.225554,0,0
"2015-10-29 03:53:00",2012,0.3098488,3.149835,0.3310928,1.030402,419.2128,418.2036,293.2614,-0.1621586,-1.171317,0,0
"2015-10-29 03:54:00",2013,0.1465313,2.366957,0.5039355,1.190754,419.1799,418.3465,293.2672,-0.2282979,-1.061647,0,0
"2015-10-29 03:55:00",2014,0.02901864,2.802278,0.4843303,1.328638,419.24,418.3667,293.2708,-0.1887247,-1.062051,0,0
"2015-10-29 03:56:00",2015,0.2192739,3.751279,0.3023671,1.117797,419.2603,418.2256,293.2677,-0.1510527,-1.185756,0,0
"2015-10-29 03:57:00",2016,0.3388959,3.418698,0.2934483,0.9901699,419.2737,418.2381,293.2688,-0.1437511,-1.179369,0,0
"2015-10-29 03:58:00",2017,0.4227614,3.227902,0.2983238,0.9443723,419.2667,418.1979,293.2681,-0.146573,-1.215383,0,0
"2015-10-29 03:59:00",2018,0.2199279,3.083266,0.355302,1.08115,419.2156,418.2699,293.2685,-0.2002565,-1.146032,0,0
"2015-10-29 04:00:00",2019,0.335927,3.427595,0.3081093,1.041037,419.2346,418.1657,293.2687,-0.1823418,-1.251196,0,0
"2015-10-29 04:01:00",2020,0.3551139,3.390286,0.3366683,1.124754,419.2684,418.1252,293.2697,-0.1543044,-1.297504,0,0
"2015-10-29 04:02:00",2021,0.2491928,3.171659,0.34318,1.046047,419.1779,418.2259,293.2711,-0.252776,-1.204835,0,0
"2015-10-29 04:03:00",2022,0.2139804,2.409391,0.5803525,1.357709,419.2448,418.2534,293.2742,-0.2036942,-1.195031,0,0
"2015-10-29 04:04:00",2023,0.122543,2.927888,0.4497286,1.306381,419.2354,418.2562,293.2741,-0.2123461,-1.191542,0,0
"2015-10-29 04:05:00",2024,0.3223714,3.818692,0.3050408,1.151742,419.2846,418.1155,293.272,-0.1514218,-1.320494,0,0
"2015-10-29 04:06:00",2025,0.392527,3.863596,0.2820961,1.068745,419.2613,418.0821,293.2696,-0.1608094,-1.339986,0,0
"2015-10-29 04:07:00",2026,0.102667,2.26204,0.5763465,1.243508,419.1043,418.3344,293.2777,-0.3642586,-1.134088,0,0
"2015-10-29 04:08:00",2027,-0.1366185,2.051621,0.7800214,1.595252,419.1898,418.5112,293.2883,-0.339227,-1.017839,0,0
"2015-10-29 04:09:00",2028,-0.02894208,2.442841,0.6480862,1.571205,419.3226,418.4284,293.2961,-0.251059,-1.145235,0,0
"2015-10-29 04:10:00",2029,0.008019086,2.187274,0.6570428,1.425807,419.2729,418.4962,293.302,-0.3342576,-1.111041,0,0
"2015-10-29 04:11:00",2030,0.05304186,2.168303,0.784156,1.681823,419.4259,418.4753,293.3131,-0.2449238,-1.195632,0,0
"2015-10-29 04:12:00",2031,0.1218545,2.547207,0.5618135,1.425828,419.4287,418.4428,293.3116,-0.233818,-1.219687,0,0
"2015-10-29 04:13:00",2032,0.1619784,2.989157,0.4692652,1.393528,419.4334,418.3472,293.309,-0.2138175,-1.300059,0,0
"2015-10-29 04:14:00",2033,0.1552643,2.745846,0.4788869,1.269107,419.3881,418.4426,293.3135,-0.2852348,-1.230719,0,0
"2015-10-29 04:15:00",2034,-0.01340745,2.201349,0.6909069,1.516646,419.3935,418.5812,293.319,-0.3110023,-1.123334,0,0
"2015-10-29 04:16:00",2035,-0.1285591,2.270784,0.7157151,1.621461,419.4146,418.6374,293.3267,-0.3343748,-1.111562,0,0
"2015-10-29 04:17:00",2036,0.08821269,2.752722,0.5667529,1.545666,419.5342,418.4671,293.3289,-0.2270063,-1.294132,0,0
"2015-10-29 04:18:00",2037,0.3947574,3.140548,0.4120478,1.287654,419.5636,418.2933,293.3279,-0.1920967,-1.46246,0,0
"2015-10-29 04:19:00",2038,0.3094077,2.820178,0.4649184,1.292871,419.5542,418.4169,293.3305,-0.2165763,-1.353936,0,0
"2015-10-29 04:20:00",2039,0.4904575,3.726308,0.3154912,1.156769,419.5635,418.2318,293.3257,-0.1795811,-1.511317,0,0
"2015-10-29 04:21:00",2040,0.5900557,4.991026,0.2257801,1.090916,419.5457,418.0905,293.3197,-0.1628316,-1.618023,0,0
"2015-10-29 04:22:00",2041,0.6844447,4.443455,0.2324279,1.012573,419.5035,418.0389,293.3159,-0.1838154,-1.648405,0,0
"2015-10-29 04:23:00",2042,0.5835713,2.777635,0.4138515,1.07533,419.4006,418.1555,293.3165,-0.2896482,-1.534698,0,0
"2015-10-29 04:24:00",2043,0.4121841,2.454605,0.5596403,1.363449,419.4616,418.2456,293.3189,-0.2427746,-1.458767,0,0
"2015-10-29 04:25:00",2044,0.2256538,1.978833,0.6998225,1.345353,419.335,418.4638,293.3251,-0.4047503,-1.275935,0,0
"2015-10-29 04:26:00",2045,0.1399582,2.212658,0.7198557,1.576623,419.4787,418.4819,293.3307,-0.2928383,-1.289564,0,0
"2015-10-29 04:27:00",2046,0.5708491,2.396117,0.5408719,1.284182,419.544,418.2299,293.3311,-0.2299528,-1.544112,0,0
"2015-10-29 04:28:00",2047,0.1920343,2.299645,0.6676258,1.528252,419.4897,418.437,293.3351,-0.3071366,-1.359797,0,0
"2015-10-29 04:29:00",2048,0.5232629,2.623734,0.5354289,1.398176,419.5724,418.1863,293.3318,-0.2054118,-1.591421,0,0
"2015-10-29 04:30:00",2049,0.2717205,2.549929,0.5543589,1.398937,419.4427,418.3264,293.3288,-0.31793,-1.434229,0,0
"2015-10-29 04:31:00",2050,0.3746695,2.626933,0.5333151,1.397156,419.4895,418.251,293.3278,-0.2655948,-1.504106,0,0
"2015-10-29 04:32:00",2051,0.5402771,4.142161,0.3605099,1.34164,419.5622,418.0408,293.3209,-0.1533818,-1.674789,0,0
"2015-10-29 04:33:00",2052,0.5320811,3.976892,0.3077435,1.200119,419.4628,418.0383,293.3166,-0.2281123,-1.652568,0,0
"2015-10-29 04:34:00",2053,0.5583304,3.601931,0.3535007,1.263202,419.4798,418.0117,293.3141,-0.1966991,-1.664731,0,0
"2015-10-29 04:35:00",2054,0.1805485,"INF",0.255804,1.40462,419.4497,418.1204,293.3087,-0.1957156,-1.52508,0,0
"2015-10-29 04:36:00",2055,-0.3964223,"INF",0.04191615,1.575202,419.4488,418.3119,293.3046,-0.1732609,-1.310125,0,0
"2015-10-29 04:37:00",2056,-0.7828413,-12.85541,-0.1459879,1.758127,419.3867,418.2654,293.2936,-0.1725855,-1.293859,0,0
"2015-10-29 04:38:00",2057,-1.142282,"INF",-0.07952382,1.926865,419.2692,418.4051,293.2868,-0.2514863,-1.115593,0,0
"2015-10-29 04:39:00",2058,-1.166651,"INF",-0.07334448,2.079537,419.3172,418.331,293.2862,-0.1996417,-1.185872,0,0
"2015-10-29 04:40:00",2059,-1.190659,"INF",-0.0582151,2.149025,419.3383,418.3217,293.2824,-0.1570025,-1.173584,0,0
"2015-10-29 04:41:00",2060,-0.9711334,-21.73133,-0.1062771,2.040793,419.3285,418.1526,293.2716,-0.1050983,-1.281035,0,0
"2015-10-29 04:42:00",2061,-1.057954,"INF",-0.03169626,2.099445,419.2983,418.2252,293.2608,-0.07325615,-1.146444,0,0
"2015-10-29 04:43:00",2062,-1.36628,"INF",-0.04766064,2.199751,419.1737,418.2926,293.2496,-0.1339336,-1.015065,0,0
"2015-10-29 04:44:00",2063,-1.763618,"INF",-0.1453538,2.433703,419.142,418.3266,293.2409,-0.1158351,-0.9312746,0,0
"2015-10-29 04:45:00",2064,-1.379758,-7.683414,-0.2903415,2.181513,419.1929,418.1008,293.2307,-0.006564937,-1.098662,0.254,0
"2015-10-29 04:46:00",2065,-1.618793,-7.240771,-0.3320591,2.281139,419.0933,418.0989,293.2184,-0.03626,-1.030665,0,0
"2015-10-29 04:47:00",2066,-1.480025,-8.014188,-0.2826923,2.214417,419.0384,418.0213,293.2008,0.009877899,-1.007206,0,0
"2015-10-29 04:48:00",2067,-1.484474,-9.030187,-0.2544041,2.139129,418.9182,418.0092,293.1862,-0.02705683,-0.9361158,0,0
"2015-10-29 04:49:00",2068,-1.563818,-7.921446,-0.2710682,2.113482,418.8082,417.9875,293.1746,-0.07055588,-0.8912885,0,0.254
"2015-10-29 04:50:00",2069,-1.357724,-5.922647,-0.3302521,1.935417,418.7958,417.8879,293.1673,-0.04153598,-0.9494815,0.254,0
"2015-10-29 04:51:00",2070,-1.254391,-6.081533,-0.3097106,1.858803,418.7404,417.8263,293.1565,-0.03515498,-0.9492773,0,0
"2015-10-29 04:52:00",2071,-1.153229,-6.727836,-0.2767137,1.831585,418.6934,417.7383,293.1485,-0.03607567,-0.9911456,0,0.254
"2015-10-29 04:53:00",2072,-1.327305,-9.883886,-0.2033346,1.910213,418.6397,417.8534,293.1412,-0.04846877,-0.834711,0.254,0
"2015-10-29 04:54:00",2073,-1.137245,-8.450858,-0.2277173,1.82644,418.5885,417.6716,293.1332,-0.05380681,-0.9707197,0,0
"2015-10-29 04:55:00",2074,-0.7704217,-9.42555,-0.1934816,1.626565,418.5719,417.5222,293.1229,-0.01153434,-1.061159,0,0
"2015-10-29 04:56:00",2075,-1.090236,-16.64291,-0.1165972,1.764952,418.4636,417.6722,293.1208,-0.1080429,-0.8993561,0,0
"2015-10-29 04:57:00",2076,-0.8280559,"INF",-0.05981848,1.699141,418.4872,417.5563,293.1147,-0.04969622,-0.9805993,0,0
"2015-10-29 04:58:00",2077,-0.7528688,"INF",-0.05714636,1.64088,418.4369,417.4917,293.1094,-0.06957455,-1.014732,0,0
"2015-10-29 04:59:00",2078,-0.5567412,"INF",-0.06008514,1.54314,418.4258,417.3793,293.1013,-0.03429623,-1.08078,0,0
"2015-10-29 05:00:00",2079,-0.4750086,"INF",-0.08149452,1.443536,418.3598,417.3098,293.0939,-0.05797882,-1.108001,0,0
"2015-10-29 05:01:00",2080,-0.1931724,"INF",-0.06332502,1.362236,418.371,417.1386,293.088,-0.01282277,-1.245211,0,0
"2015-10-29 05:02:00",2081,-0.2646073,"INF",-0.06051932,1.35034,418.3192,417.1729,293.0831,-0.03693433,-1.183187,0,0
"2015-10-29 05:03:00",2082,-0.7104832,"INF",-0.04057981,1.546189,418.2692,417.3929,293.0818,-0.07957423,-0.9558598,0,0.254
"2015-10-29 05:04:00",2083,-1.029431,"INF",-0.2030678,1.699205,418.2705,417.3977,293.0746,-0.03699574,-0.9098378,0,0
"2015-10-29 05:05:00",2084,-0.9240263,-9.476061,-0.1801554,1.645203,418.2173,417.3159,293.0684,-0.05466544,-0.955998,0,0
"2015-10-29 05:06:00",2085,-0.5244175,-7.669423,-0.1961208,1.467247,418.2271,417.0881,293.0616,-0.006073909,-1.145024,0,0
"2015-10-29 05:07:00",2086,-0.3873605,-6.40447,-0.2129873,1.325389,418.1585,417.0075,293.0534,-0.02834515,-1.179361,0,0
"2015-10-29 05:08:00",2087,-0.6341135,"INF",-0.06382627,1.492173,418.1073,417.1854,293.0546,-0.08626273,-1.008149,0,0
"2015-10-29 05:09:00",2088,-0.5895576,"INF",-0.03223043,1.513828,418.0974,417.1409,293.0545,-0.09552703,-1.052028,0,0
"2015-10-29 05:10:00",2089,-0.4111212,"INF",-0.01723404,1.448075,418.1068,417.0526,293.0529,-0.07705934,-1.131248,0,0
"2015-10-29 05:11:00",2090,-0.3943528,"INF",0.05110117,1.473357,418.1123,417.0844,293.0522,-0.06773406,-1.095638,0,0
"2015-10-29 05:12:00",2091,-0.3783107,"INF",0.06669905,1.563751,418.1055,416.9868,293.0497,-0.05975829,-1.1785,0.254,0
"2015-10-29 05:13:00",2092,-0.8250041,15.23286,0.1273192,1.784131,418.0555,417.2237,293.0533,-0.1303146,-0.9621226,0,0
"2015-10-29 05:14:00",2093,-0.6518409,16.89982,0.118668,1.777911,418.1093,417.1019,293.0517,-0.06767275,-1.075075,0,0
"2015-10-29 05:15:00",2094,-0.8337122,"INF",0.04572418,1.808246,418.052,417.1232,293.0494,-0.1116026,-1.040412,0,0
"2015-10-29 05:16:00",2095,-0.5932355,"INF",-0.01048737,1.632321,418.0657,417.0161,293.0469,-0.08362417,-1.133197,0,0
"2015-10-29 05:17:00",2096,-0.4034604,"INF",0.03156265,1.58228,418.0756,416.9283,293.0475,-0.07767364,-1.22493,0,0
"2015-10-29 05:18:00",2097,-0.3728502,"INF",0.04662565,1.568825,418.0608,416.9115,293.0481,-0.09540472,-1.244754,0,0
"2015-10-29 05:19:00",2098,-0.6077904,14.54066,0.1386079,1.801382,418.0382,416.9832,293.0488,-0.1220319,-1.177016,0,0
"2015-10-29 05:20:00",2099,-0.6539031,17.85902,0.1192368,1.802313,418.0346,417.0054,293.0479,-0.1204986,-1.149672,0,0
"2015-10-29 05:21:00",2100,-0.7171885,8.720727,0.2339989,1.969385,418.0566,417.0385,293.0536,-0.1308065,-1.149004,0,0
"2015-10-29 05:22:00",2101,-1.137651,7.753669,0.285735,2.18874,417.9835,417.2181,293.0572,-0.2248621,-0.9902165,0,0
"2015-10-29 05:23:00",2102,-0.7906761,7.340827,0.2972881,2.105186,418.0915,417.0742,293.0559,-0.109393,-1.126615,0,0
"2015-10-29 05:24:00",2103,-0.9439228,"INF",0.1853669,2.125214,418.013,417.0171,293.0526,-0.1686605,-1.164585,0,0
"2015-10-29 05:25:00",2104,-0.4657161,"INF",0.06997281,1.764376,418.0698,416.8411,293.0492,-0.09295142,-1.321638,0,0
"2015-10-29 05:26:00",2105,-0.5074643,"INF",0.1131581,1.700641,417.9865,416.9064,293.0486,-0.1724652,-1.252484,0,0
"2015-10-29 05:27:00",2106,-0.1665718,"INF",0.07868916,1.514966,418.0469,416.7772,293.0464,-0.09976063,-1.369465,0,0
"2015-10-29 05:28:00",2107,-0.4518149,13.55062,0.1319284,1.662191,417.9926,416.9141,293.0479,-0.1623415,-1.240789,0,0
"2015-10-29 05:29:00",2108,-0.2810341,12.3068,0.144821,1.604506,418.0051,416.8264,293.0464,-0.1412977,-1.319948,0,0
"2015-10-29 05:30:00",2109,-0.3298599,"INF",0.1272533,1.604833,417.9678,416.8201,293.0446,-0.1685396,-1.31626,0,0
"2015-10-29 05:31:00",2110,-0.4374328,8.203115,0.2128557,1.708448,417.9349,416.8768,293.0449,-0.2033259,-1.261486,0,0
"2015-10-29 05:32:00",2111,-0.6031325,5.443107,0.3582446,1.871787,417.9081,416.9977,293.0505,-0.2620414,-1.172451,0,0
"2015-10-29 05:33:00",2112,-0.7011677,7.459941,0.2718426,1.973019,417.9764,416.9764,293.0574,-0.2332691,-1.233277,0,0
"2015-10-29 05:34:00",2113,-0.4307444,13.58148,0.1676001,1.81748,418.0323,416.8132,293.057,-0.1747362,-1.393871,0,0
"2015-10-29 05:35:00",2114,-0.6575761,9.682966,0.1976604,1.805308,417.9639,417.0138,293.0575,-0.2459074,-1.195979,0,0
"2015-10-29 05:36:00",2115,-0.5519658,9.220119,0.2146589,1.882005,417.9885,416.8731,293.0545,-0.2044297,-1.31981,0,0
"2015-10-29 05:37:00",2116,-0.7767473,9.307953,0.2107516,1.897487,417.9158,417.0058,293.0533,-0.2703239,-1.180312,0,0
"2015-10-29 05:38:00",2117,-0.6292204,10.1743,0.1980596,1.915555,417.9854,416.8971,293.0563,-0.2175597,-1.305835,0,0
"2015-10-29 05:39:00",2118,-0.5030253,11.52881,0.1692675,1.857779,418.0061,416.8206,293.0554,-0.1920349,-1.377521,0,0
"2015-10-29 05:40:00",2119,-0.3534594,15.97231,0.120272,1.743842,417.9861,416.716,293.0515,-0.1893373,-1.459448,0,0
"2015-10-29 05:41:00",2120,-0.1801278,"INF",0.1042734,1.712246,418.0136,416.5858,293.0467,-0.1345484,-1.562393,0,0
"2015-10-29 05:42:00",2121,-0.04354212,"INF",0.02645263,1.516578,417.9718,416.5252,293.0408,-0.142832,-1.589415,0,0
"2015-10-29 05:43:00",2122,-0.01571159,"INF",0.1017694,1.467023,417.9207,416.5712,293.037,-0.1723436,-1.521886,0,0
"2015-10-29 05:44:00",2123,-0.2510154,6.508457,0.2669321,1.675093,417.8683,416.7112,293.0385,-0.2329004,-1.390046,0,0
"2015-10-29 05:45:00",2124,-0.1722628,6.130207,0.2820937,1.676361,417.8826,416.6606,293.0362,-0.2055965,-1.427601,0,0
"2015-10-29 05:46:00",2125,-0.1542979,4.860942,0.3721033,1.781144,417.8955,416.6407,293.0367,-0.1959625,-1.450705,0,0
"2015-10-29 05:47:00",2126,-0.5499444,3.571589,0.5690612,1.994327,417.7761,416.9008,293.0396,-0.3317996,-1.207121,0,0
"2015-10-29 05:48:00",2127,-0.4195245,4.084613,0.5047036,2.024834,417.8807,416.7801,293.0419,-0.2404457,-1.341052,0,0
"2015-10-29 05:49:00",2128,-0.5058656,4.027227,0.5135843,2.041897,417.8856,416.8631,293.0444,-0.2495859,-1.272033,0,0
"2015-10-29 05:50:00",2129,-0.3792234,5.090779,0.383563,1.933635,417.9017,416.7308,293.0431,-0.2258437,-1.396693,0,0
"2015-10-29 05:51:00",2130,-0.2807304,5.079984,0.3839957,1.932244,417.8934,416.6259,293.0423,-0.2298308,-1.497348,0,0
"2015-10-29 05:52:00",2131,-0.4304785,3.477268,0.5756435,1.949356,417.7741,416.8308,293.0435,-0.3562197,-1.299454,0,0
"2015-10-29 05:53:00",2132,-0.5044056,2.665147,0.8710978,2.312136,417.8542,416.9176,293.0509,-0.3179352,-1.254568,0,0
"2015-10-29 05:54:00",2133,-0.5312613,3.525051,0.6635542,2.301637,417.8885,416.7817,293.049,-0.2732095,-1.380031,0,0
"2015-10-29 05:55:00",2134,-0.02041865,4.876321,0.3946534,1.891717,417.9728,416.4962,293.0439,-0.1592754,-1.63592,0,0
"2015-10-29 05:56:00",2135,-0.1358776,4.744171,0.3883059,1.807503,417.9007,416.6173,293.0416,-0.2186041,-1.501924,0,0
"2015-10-29 05:57:00",2136,-0.02672793,4.708556,0.3913778,1.822658,417.9187,416.5141,293.0374,-0.176392,-1.580944,0,0
"2015-10-29 05:58:00",2137,-0.0364103,5.149737,0.3472227,1.770931,417.8851,416.4978,293.0355,-0.1991541,-1.586452,0,0
"2015-10-29 05:59:00",2138,-0.1430795,4.653771,0.3990939,1.794473,417.7999,416.5475,293.0315,-0.2619198,-1.51422,0,0
"2015-10-29 06:00:00",2139,-0.04275982,4.090699,0.4773474,1.921236,417.8431,416.442,293.0275,-0.1955338,-1.596663,0,0
"2015-10-29 06:01:00",2140,0.004527949,4.62331,0.3842633,1.762696,417.7704,416.3874,293.0214,-0.233328,-1.616289,0,0
"2015-10-29 06:02:00",2141,0.05515236,3.464336,0.5433472,1.849428,417.7201,416.3589,293.0171,-0.2591589,-1.620392,0,0
"2015-10-29 06:03:00",2142,-0.05074663,4.235415,0.444218,1.870946,417.6817,416.3058,293.0087,-0.2495882,-1.62557,0,0
"2015-10-29 06:04:00",2143,-0.2362426,3.16862,0.6202644,1.903913,417.5736,416.5262,293.0087,-0.3578144,-1.405221,0,0
"2015-10-29 06:05:00",2144,-0.266805,2.386959,0.9480187,2.246606,417.6342,416.6024,293.0179,-0.3496558,-1.381438,0,0
"2015-10-29 06:06:00",2145,-0.6138445,2.241506,1.165314,2.603945,417.6154,416.7906,293.0248,-0.4079407,-1.232727,0,0
"2015-10-29 06:07:00",2146,-0.5880939,2.33598,1.15713,2.687334,417.6944,416.7523,293.0301,-0.3592255,-1.301335,0,0
"2015-10-29 06:08:00",2147,-0.4153358,3.504529,0.7189317,2.466396,417.699,416.3669,293.0262,-0.3324163,-1.664545,0,0
"2015-10-29 06:09:00",2148,-0.4266161,3.175884,0.7717006,2.433442,417.6259,416.3907,293.0244,-0.3948731,-1.629998,0,0
"2015-10-29 06:10:00",2149,-0.4365559,3.576245,0.7151858,2.513841,417.6992,416.3371,293.024,-0.3198362,-1.681935,0,0
"2015-10-29 06:11:00",2150,-0.3588137,3.488057,0.6625125,2.286385,417.6201,416.355,293.0183,-0.3663412,-1.6314,0,0
"2015-10-29 06:12:00",2151,-0.1313066,3.574461,0.6341593,2.248375,417.7203,416.2374,293.0184,-0.2667658,-1.749675,0,0
"2015-10-29 06:13:00",2152,0.1903658,3.89896,0.5408416,2.088592,417.684,415.9458,293.0092,-0.2504466,-1.988563,0,0
"2015-10-29 06:14:00",2153,-0.3740323,5.508567,0.4782137,2.4669,417.509,415.8943,292.9989,-0.3667703,-1.981425,0,0
"2015-10-29 06:15:00",2154,-0.618758,"INF",0.147359,2.506452,417.3324,415.5921,292.9837,-0.4565926,-2.196928,0,0
"2015-10-29 06:16:00",2155,-0.6246259,-8.947081,-0.2783183,2.416459,417.2188,415.1486,292.961,-0.4405178,-2.510669,0,0
"2015-10-29 06:17:00",2156,-0.9257776,"INF",-0.08202889,2.472114,417.1096,415.4812,292.9519,-0.4980654,-2.12643,0,0
"2015-10-29 06:18:00",2157,-0.5781214,"INF",0.2583466,2.327398,417.2066,415.7157,292.9528,-0.4060387,-1.896969,0,0
"2015-10-29 06:19:00",2158,-0.3073754,3.139848,0.7626433,2.331715,417.3026,416.0409,292.9619,-0.3621074,-1.623804,0,0
"2015-10-29 06:20:00",2159,-0.04639618,2.612719,0.8487893,2.213665,417.384,416.0656,292.9648,-0.297076,-1.615555,0,0
"2015-10-29 06:21:00",2160,-0.009321376,2.253379,0.9646506,2.1701,417.3607,416.1646,292.9721,-0.3621715,-1.5583,0,0
"2015-10-29 06:22:00",2161,0.230234,2.046951,1.060732,2.165465,417.4531,416.1181,292.9765,-0.2946797,-1.629647,0,0
"2015-10-29 06:23:00",2162,0.3067306,2.165592,0.9274989,2.0061,417.4488,416.0634,292.9752,-0.2915499,-1.676881,0,0
"2015-10-29 06:24:00",2163,0.2451867,1.961434,1.010379,1.971235,417.4528,416.2467,292.9813,-0.3222927,-1.528335,0,0
"2015-10-29 06:25:00",2164,0.2114306,1.844602,1.128418,2.07746,417.4657,416.3052,292.9883,-0.3496577,-1.51013,0,0
